Percentual da área queimada,Área Queimada,Calcário calcítico,Calcário dolomítico,Gesso,Ureia,Fosfato Monoamônico (MAP),Fosfato Monoamônico (MAP),Fosfato diamônico (DAP),Fosfato diamônico (DAP),Nitrato de amônio,Solução de nitrato de amônio e ureia (UAN),Amônia anidra,Sulfato de amônio,Nitrato de amônio e cálcio (CAN),Superfosfato simples (SSP),Superfosfato triplo (TSP),Cloreto de potássio (KCl),Outros,Outros,Outros,Vinhaça,Concentração de N,Torta de Filtro (base úmida),Concentração de N,Cinzas e fuligem (base úmida),Concentração de N,Outros,Concentração de N,Outros,Concentração de N,Diesel - B10,Diesel - B11,Diesel - B15,Diesel - BX,Teor de biodiesel na mistura,Diesel - B20,Diesel - B30,Biodiesel - B100,Gasolina C,Etanol hidratado,Biometano de terceiros,Biometano próprio,Eletricidade da rede - mix médio,Eletricidade - PCH,Eletricidade - biomassa,Eletricidade - eólica,Eletricidade - solar,IC
0.3035683768,0,0.05005809938,14.08850299,6.027450841,0.2616997844,0.07697037613,0.3459813587,0,0.0045960129,0.3204602118,0,0,0.00118237706,0,0.02068286573,0.00499740463,0.2565719214,0.4067781106,0.0418125344,0,383.6512185,1.117377353,81.17026009,2.816117388,11.34131033,0,0,0,0,0,1.291345961,0.792298449,0,1.595257563,0,0,0,0,0,0.1754094476,0,0,0.04918075056,0,0,0,0,24.57
5.955596397,0,0.08359168408,12.57582278,4.400676015,0.1160531304,0.0940403029,0.4994251516,0,0.03486520704,0.564573739,0,0,0.04144333896,0,0,0,0.6489527949,0,0,0.5471808645,1118.111376,0,63.17733155,2.742275485,0,0,5.761936072,0,0,0,2.193702635,0.9865231799,0,1.442942904,0,0,0,0,0,0.06774858505,0,0,0.1795897691,0,0,0,0,27.22
2.287103265,0,0.3727532641,13.65128904,4.26631594,0.06493988238,0.05342403491,0.3176816678,0,0,0.2907935637,0.01650189531,0,0.07613291367,0,0.09653237813,0.02111845546,0.6998706999,0.06841755383,0,0.09831730989,879.885984,0.4867752847,47.68445636,2.832666097,7.339580307,0,9.270573547,0,0,0,1.902106477,1.336916879,0,1.389966044,0,0,0,0,0,0.3110288613,0,0,0.373509042,0,0,0,0,25.42
3.781764597,0,0.5488623882,15.37521303,5.659325516,0.315234484,0.1356443582,0.4527084829,0,0,0.01193063112,0.08651611418,0,0.02553943874,0,0.07153794696,0.02221700741,0.8032879231,0.309204039,0.2428896774,0.07837926609,152.3845429,0.2930976822,0,2.55909704,9.558062079,0,3.599741573,0,0,0,3.208089675,1.018132758,0,1.141032106,0,0,0,0,0,0.09933205639,0,0,0.4868918892,0,0,0,0,29.53
3.135083773,0,0.3761113613,10.47896211,5.646313128,0.4088928173,0.07133391449,0.3613255691,0,0.01239587541,0.6871924949,0.07689365547,0,0,0,0.02200276047,0.02193584928,0.9704076722,0.2649354505,0.3312889031,0.2473053234,973.3352194,0,24.57861946,2.622590361,13.48670036,0,5.740388745,0,0,0,1.798018389,0.6108734934,0,1.836380874,0,0,0,0,0,0.1924102368,0,0,0.5043633945,0,0,0,0,29.51
4.89856354,0,0.9192920825,17.21033127,4.906018858,0.1655148308,0.06793802546,0.4924782694,0,0.006433795435,0.7895305852,0,0,0.04887491891,0,0.06522495462,0.007193728782,0.3998355217,0.05993221715,0.3268394698,0.6003598802,859.935277,0.1814168964,0,2.75567426,15.33547745,0,4.055791635,0,0,0,3.19137935,0.9353493265,0,1.163664619,0,0,0,0,0,0.1821626495,0,0,0.5020680444,0,0,0,0,34.93
1.500115799,0,0.3092303502,13.09435239,4.953388361,0.3124183262,0.1578073711,0.3422681357,0,0.03316079913,0.7600487834,0.02569134418,0,0.116713067,0,0.04090489074,0.02754651255,0.8352335305,0.156827453,0.1234806201,0.3838480303,1103.256124,0.7308458829,34.46232556,2.579666215,7.092611691,0,10.73382275,0,0,0,2.763428439,0.1592693458,0,0.7658735979,0,0,0,0,0,0.2075161964,0,0,0.2261775804,0,0,0,0,28.49
2.183808011,0,0.877107676,13.10288606,6.012452466,0.03167735041,0.09094803559,0.2850493404,0,0.007466168964,0.7356589587,0.05082601637,0,0.002454241502,0,0.07698844286,0.01909446419,0.3594889412,0.229348228,0.1315643441,0.1221227893,1196.602465,0.4676483361,26.15789204,3.100799325,10.20564431,0,0,0,0,0,1.461377136,0.5058589968,0,0.9188380582,0,0,0,0,0,0.2524780911,0,0,0.1115053509,0,0,0,0,24.49
4.535502261,0,0.9786184561,11.11355859,4.445463582,0.2427165829,0.08699610478,0.4664551511,0,0.006966259686,0.593544027,0.02078385673,0,0.03853434752,0,0.0253390969,0.01549963257,0.5155753264,0.2625361576,0.4149665792,0.3161241853,472.5525268,0.510368887,7.310479703,2.381936654,13.45819371,0,4.237895729,0,0,0,2.392715259,1.397924779,0,1.566646188,0,0,0,0,0,0.1724147455,0,0,0,0,0,0,0,31.6
2.675051234,0,0.1225123196,12.78410665,4.183817289,0.292857161,0.07639688427,0.6648910876,0,0.006880206235,0.6752069219,0.01392274082,0,0.03827909662,0,0.00120025724,0.0109065725,0.9387567282,0.2258438584,0.3960710764,0.01307309052,818.8492879,0.3835157109,25.56551492,2.343334502,10.7490215,0,5.574681998,0,0,0,1.636610694,0.4081746248,0,1.123274925,0,0,0,0,0,0.2873780038,0,0,0.2423441038,0,0,0,0,26.67
1.117747356,0,0,10.0112727,5.809629574,0.2234000134,0.10028633,0.3263939156,0,0.01920885472,0.2910098957,0.08823283326,0,0.06628401539,0,0.09261599615,0.02973665123,0.4733348866,0.1749758358,0.1600296917,0.06046195867,650.3733412,0.5084085993,0.4592224285,2.614385269,9.253638962,0,11.78489398,0,0,0,1.195744542,0.3607091446,0,1.391331675,0,0,0,0,0,0.05591663637,0,0,0,0,0,0,0,20.43
1.681529902,0,0.1908859294,9.531097372,4.887080948,0.4998897966,0.07772055019,0.4476963523,0,0.0174079967,0.3089295078,0,0,0.04045409959,0,0.04434329504,0.0192156784,0.7836287124,0.4402712997,0.08632097254,0.00919653054,654.5271952,0.3164932301,59.06672935,2.517702834,5.206868476,0,5.305290323,0,0,0,1.640055485,0,0,1.089892502,0,0,0,0,0,0.1498016999,0,0,0.04846053167,0,0,0,0,21.29
3.173645273,0,0.2658539894,11.37519033,3.677687766,0.3108414648,0.08897794423,0.6341286247,0,0.01759382481,0.1049591437,0.05140851006,0,0.02877503803,0,0,0.006796944967,0.4145890288,0.2798705348,0.4292209208,0.5305579496,415.2219957,0.5466060216,84.53436054,3.055912949,6.274360003,0,9.044216082,0,0,0,1.56365032,0.6713608748,0,2.067375122,0,0,0,0,0,0.4043570864,0,0,0.1164379804,0,0,0,0,25.31
2.405402549,0,0.1739203971,10.16924482,4.786612908,0.5355693242,0.05434117241,0.2169136711,0,0.01442752571,0.4785726804,0.06661076202,0,0,0,0.01337480028,0.02375714985,0.8915534661,0.1960331819,0.1577141345,0.169646084,714.8551334,1.039114015,99.4990132,2.634933777,6.497082154,0,0,0,0,0,2.378976593,1.661648175,0,1.394942022,0,0,0,0,0,0.227394599,0,0,0.09092046027,0,0,0,0,30.33
5.046872337,0,0.2997317964,13.77836901,4.913137554,0.3246643156,0.09284492381,0.4039175637,0,0.01309855366,0,0.0541712303,0,0.03149962844,0,0.02255034191,0.01067713952,0.7028552676,0.02447781922,0.4538189452,0.1718368317,993.3689956,0.7649152607,44.27291952,2.762653015,1.496480335,0,6.030064805,0,0,0,0.5885311208,0.4543741214,0,0.9602187577,0,0,0,0,0,0.1755544107,0,0,0.2169185269,0,0,0,0,17.8
2.180416351,0,0,11.95421771,7.036492662,0.3603282223,0.04105483911,0.3367909284,0,0.002821267807,0.5193672481,0.1068723631,0,0.1378056893,0,0.02911430382,0.03465613663,0.7237973857,0.1355328182,0.420677817,0.05791006263,689.1514141,0.4857571505,36.4026027,2.496000366,9.310195249,0,8.484551747,0,0,0,3.910675886,0.6043143939,0,0.9061318244,0,0,0,0,0,0.2220327821,0,0,0,0,0,0,0,31.51
3.006313159,0,0.6003543512,10.96466619,5.54961257,0.1594443413,0.120656039,0.3638788608,0,0.01216678514,0.75953298,0,0,0.06181263314,0,0.007155637045,0.02453387126,0.5661780577,0.1100610326,0.039121864,0.3787102151,794.6671079,0.3144684545,74.58695905,3.339520069,12.94829598,0,5.893385809,0,0,0,2.040895945,1.012794606,0,0.4451523474,0,0,0,0,0,0.2610371231,0,0,0.2045117115,0,0,0,0,25.24
5.19596711,0,0,11.34382607,3.493000832,0.2638137633,0.07183589147,0.711316702,0,0.01073486794,0.4306917299,0,0,0.04168889218,0,0,0.02126633002,0.2206039281,0.2494285557,0.2942290527,0.4349295187,1234.296286,0,75.7829111,2.685588991,0.9150195077,0,12.8202384,0,0,0,1.698348272,0.6199155702,0,0.8222405681,0,0,0,0,0,0.1322416097,0,0,0.0382803329,0,0,0,0,23.25
4.133718144,0,0,13.49645181,3.713156965,0,0.08462768786,0.3393392675,0,0.02389488571,0.124248694,0.03849305085,0,0.05385627577,0,0,0.01491190774,0.7878811728,0.0557955165,0.3527676063,0,560.5731153,0.7712239032,91.45158907,3.021824903,11.88172767,0,8.810341312,0,0,0,1.221093699,0.5193359014,0,0.628306838,0,0,0,0,0,0.1906255429,0,0,0.1052417292,0,0,0,0,17.56
2.192933286,0,0.1739894052,9.24671769,3.314101364,0.1536602352,0.1056851266,0.1268526562,0,0.01283363593,0.3607446801,0.0273198309,0,0.09117602409,0,0.126471775,0.02884269889,0.6302835497,0.3000150253,0,0.1079515948,865.637683,0.4653055502,19.40385881,2.411704987,9.388585207,0,12.90347002,0,0,0,2.339947517,0.2088476929,0,1.01814545,0,0,0,0,0,0.324445477,0,0,0.2744850885,0,0,0,0,21.68
4.277984968,0,0.07909491403,9.756176682,3.694866149,0.2098011876,0.06661651003,0.4948308792,0,0.0100561527,0.00631177852,0.04083473879,0,0.06219103673,0,0.02233687643,0.01404640717,0.9535347212,0.2620569205,0.1739729395,0.00565579159,985.8052028,0.6983660998,97.25982941,2.479483752,9.877356289,0,0,0,0,0,2.793499849,0.5559182314,0,0.06280162506,0,0,0,0,0,0.3139730689,0,0,0,0,0,0,0,19.16
3.16006517,0,0.3022161314,12.49596765,4.874932417,0.3036056507,0.1252309848,0.4329928196,0,0.03342491083,0.1095552458,0.01347749022,0,0.07376018323,0,0,0.02304511417,0.4210488664,0.3187039748,0,0.1574705315,867.3538753,0.6112754907,53.03903432,2.838426295,12.56538078,0,6.613027973,0,0,0,2.831313441,0.6579703946,0,1.541055649,0,0,0,0,0,0.1889783547,0,0,0.2808051833,0,0,0,0,26.57
3.339800722,0,0.7108673123,11.72103093,5.856590028,0.4047737737,0.1328921132,0.4271992672,0,0.00996365818,0.2570787131,0.001674819097,0,0.1250138728,0,0.03545785803,0.02337233357,0.8022486099,0.2843411774,0.1749504559,0.1823298818,573.7986356,0.6084008306,16.12542284,2.872454576,9.000596454,0,17.18158249,0,0,0,2.344792252,0.3428301365,0,1.202942966,0,0,0,0,0,0.1033288782,0,0,0,0,0,0,0,25.24
5.129613824,0,0.2468631591,11.46564605,4.219523473,0.2705396866,0.08423917419,0.4173716429,0,0.006294386527,0.5067277054,0,0,0.08927338155,0,0.01468726309,0.01119043702,0.4591444554,0.1363165421,0.2546500198,0.3324241438,535.6528359,0.4613912306,50.63439285,2.32867591,10.97673685,0,12.11743481,0,0,0,2.180406475,0.6856492644,0,0.9875012616,0,0,0,0,0,0.3528948103,0,0,0.488055429,0,0,0,0,25.5
4.759731493,0,0.7441300189,10.1619123,6.044257111,0.1298217851,0.138879783,0.6186070437,0,0.004036807123,0.8153747084,0,0,0.1587986603,0,0.01058429578,0.0009596788532,0.5906044744,0.2694135421,0.4116301789,0,755.1047476,0.6050275287,50.89493178,2.215328361,15.35631996,0,1.880088824,0,0,0,1.614404908,0,0,1.713769621,0,0,0,0,0,0.1911615245,0,0,0.3012339921,0,0,0,0,26.89
3.101512142,0,0.2437619563,13.41431043,3.395983148,0.4998610295,0.02152925482,0.4041625303,0,0,0.4083222912,0.04043704018,0,0.08331245555,0,0.06995199028,0.01664109391,0.8127276207,0.07608674097,0.1664636942,0.5156522396,774.1747709,0.5847511615,0,2.488283764,4.505301446,0,8.440864843,0,0,0,2.139729505,0.9391750033,0,1.079203485,0,0,0,0,0,0.1715754282,0,0,0.1921578531,0,0,0,0,27.6
3.628611679,0,0.09320528698,15.97711215,5.700550828,0.2304701161,0.04250918633,0.4678051152,0,0.01884422024,0.5962785869,0,0,0.1206142959,0,0.0467265497,0.00426516316,0.629920058,0.3819762372,0.03876652053,0.3347440273,414.5352458,0.5110539451,0,2.897164516,6.650931843,0,0,0,0,0,1.655518056,1.26264854,0,0.6726570481,0,0,0,0,0,0.2227743579,0,0,0.14951574,0,0,0,0,27.84
4.671305653,0,0.01984617325,11.36953291,3.101493293,0,0.08838269974,0.08741944522,0,0.02193102143,0.2189999774,0,0,0.04205979289,0,0.04507408355,0.006887552326,0.321384788,0.1158329536,0.2120422037,0.08767694162,791.4044775,0.142254742,99.03106505,2.194481927,4.902090832,0,0.7606031314,0,0,0,2.216490058,0.3010998722,0,1.571876493,0,0,0,0,0,0.1818517242,0,0,0,0,0,0,0,21.56
0,0,0.07258123975,13.109329,5.058850542,0.2984421445,0.1133492529,0.4511825471,0,0.01130203179,0.8575346192,0.0217153891,0,0.03788922557,0,0.02521285272,0.02486976732,0.7541213397,0.289444417,0.2547071832,0.1561645361,858.1834221,0.1377782103,0,2.523339538,8.752866236,0,9.954048176,0,0,0,3.02818382,0.4213220679,0,2.082760867,0,0,0,0,0,0.3108816443,0,0,0.4695700128,0,0,0,0,35.18
4.471218974,0,0.2924903152,17.58312424,4.472259876,0.5186415686,0.1246069352,0.5319183724,0,0.001640898804,0.716653852,0.08494435084,0,0.02603718488,0,0.004077531832,0.01886919576,0.3473391226,0.3200214067,0.2306622869,0.1643320338,1103.608894,0.189927378,23.71861362,2.451185593,11.71365359,0,3.514816292,0,0,0,3.535816506,0.9857359294,0,1.686152162,0,0,0,0,0,0.185624497,0,0,0,0,0,0,0,39.55
4.440751036,0,0.5987824736,10.94471827,5.979561071,0.1065448459,0.1247067938,0.4102693214,0,0.01426647794,0.5596648954,0.01868455232,0,0.05871460707,0,0.004678155514,0.01559226472,0.3109902364,0.2573394496,0.3853870625,0.503378081,461.66747,0.5102206341,39.55623234,3.151202144,10.59680918,0,3.830274005,0,0,0,2.750841753,0.9478788735,0,1.870842929,0,0,0,0,0,0.4426885889,0,0,0.06255877491,0,0,0,0,31.03
2.851091071,0,0.2216656699,10.00927082,4.10270174,0.006574903628,0.1020613069,0.2432745741,0,0.008958635136,0.4118801388,0,0,0.09380031238,0,0.01789049945,0.0107469387,0.5507992688,0.2255128523,0.1781679028,0.1816853533,818.1397734,0.4771054806,58.69316879,3.081320606,12.54461356,0,0,0,0,0,2.38365308,0.6470431453,0,0.5535938119,0,0,0,0,0,0.546972799,0,0,0,0,0,0,0,21.62
2.056627507,0,0.5827744301,12.70265317,4.228520835,0.4023544732,0.1032514214,0.3819357078,0,0,0.3960725328,0.1211072,0,0.1239311153,0,0.07176903985,0.03899727646,0.907465836,0.1603881736,0.2066766626,0.09878493603,1012.126076,0.262877859,63.60544004,2.776933504,19.48673335,0,9.466665237,0,0,0,2.61752939,0.8153189848,0,1.191365701,0,0,0,0,0,0.1528985503,0,0,0.2817180321,0,0,0,0,29.26
2.251301926,0,0.7830979392,12.01392313,5.90519275,0.2273485943,0.12047732,0.335323736,0,0.02600010522,0.4804026356,0.04397727154,0,0.06510240616,0,0.06015972888,0.02353226383,0.8315113586,0.4307049764,0.2833181944,0.348840265,258.7576541,0.164013346,55.50449553,3.464817492,6.837211402,0,12.99842381,0,0,0,3.182651508,0.2681128473,0,1.02973745,0,0,0,0,0,0.2730764545,0,0,0.3234755465,0,0,0,0,28.97
1.110663907,0,0.2285785465,9.534340765,4.194488678,0.2304632045,0.07758967365,0.6192950994,0,0.01530092503,0.6451974325,0.0008397041457,0,0.02666192172,0,0.03252994707,0.02127746546,0.4963713149,0.1847959812,0.3410471107,0.2654617436,647.5346419,0.9587750723,22.7877967,2.934371148,5.202819264,0,4.856012762,0,0,0,3.10905801,0.4728344646,0,2.29674066,0,0,0,0,0,0.3849437134,0,0,0,0,0,0,0,32.16
3.713414207,0,0.2921888203,9.200377607,3.411039433,0.2806503683,0.1079815207,0.3707816581,0,0.009010271069,0.770897116,0.06897022026,0,0.04273055041,0,0.08141148341,0.02035384388,0.6187072314,0.255602539,0.298753341,0,802.1609641,0.1999593808,52.58595358,3.117023605,6.853077384,0,1.028049422,0,0,0,3.730577884,0.4512856218,0,1.214735125,0,0,0,0,0,0.3002336267,0,0,0.2086674318,0,0,0,0,31.96
2.63345119,0,0.08719890014,13.33024821,5.972892255,0.3382687358,0.1032877373,0.3637971835,0,0.01124646777,0,0.01727609517,0,0.06425464784,0,0.01612101694,0.01803254445,0.6059772436,0.126875949,0.3777673371,0.2452315363,404.5670211,0.479258618,105.0035375,2.62660632,7.1160167,0,0.2944886381,0,0,0,1.678644062,0.1293424966,0,0.7918784853,0,0,0,0,0,0.3396012553,0,0,0.0211994434,0,0,0,0,19.15
4.685033438,0,0.4519958672,12.26923345,3.886687598,0.02913527289,0.05237614932,0.2937074542,0,0,0.3816210895,0.05001017134,0,0.08183978383,0,0.0232173113,0.03908606616,0.8440015341,0.3502719549,0.05028105911,0.08193628858,1060.794198,0.5045673171,0,1.712956728,11.52135127,0,9.983165603,0,0,0,2.269586161,0.8225164661,0,1.150624626,0,0,0,0,0,0.2302386499,0,0,0.001080994934,0,0,0,0,25.21
5.047961909,0,0.9840027142,11.74666249,4.409192952,0.2026328001,0.0814420336,0.3704601594,0,0.009277681969,0,0,0,0,0,0.06086929012,0.02941650583,0.6581871482,0.2171340205,0.257354995,0.4188172363,908.9188603,0.5032026779,9.867160602,3.213022811,2.938394918,0,0,0,0,0,1.379085165,0.03409208957,0,0.3749463232,0,0,0,0,0,0.01631716704,0,0,0.4189998047,0,0,0,0,15.69
2.404368328,0,0.7950190167,10.75791763,4.925067207,0.3116209448,0.1232231249,0.6234097511,0,0.005355849201,0.3056085239,0.03853223429,0,0.09342727535,0,0.09243086319,0.01909599572,0.8705305511,0.1447994296,0.144772017,0,644.9311439,0.9405173532,20.61273073,2.940662642,0,0,11.28403914,0,0,0,2.677651887,0.5540780574,0,1.541981114,0,0,0,0,0,0.3379851597,0,0,0.1305741498,0,0,0,0,27.38
4.018038102,0,0.4456393544,17.61237076,4.621189412,0.2672099707,0.04982231093,0.446485367,0,0,0.2080832106,0,0,0.00223260371,0,0.007393802445,0.02025197231,0.4431451188,0.3209312676,0.109624516,0.1263362147,857.100344,0.4906533043,31.0209303,2.741898092,9.312951436,0,7.310506288,0,0,0,2.159642664,0.2855333911,0,1.032801167,0,0,0,0,0,0.3051935461,0,0,0.4257631291,0,0,0,0,25.12
3.91876923,0,0,9.738864757,4.694872173,0.238467294,0.1037353757,0.2397848989,0,0.02645159323,0.3290005966,0,0,0.07400917058,0,0,0.02538363584,0.4108189655,0.3538240823,0,0.07486870189,518.5781755,0.4035933748,0,3.166633798,16.93990837,0,10.25345808,0,0,0,2.72348602,0.9081569851,0,0.4908563963,0,0,0,0,0,0.5061563383,0,0,0,0,0,0,0,23.19
4.609883257,0,0.07101469841,10.08825017,4.504906409,0.4956226097,0.07708646391,0.5091796213,0,0.02285077826,0.3497337043,0.009531824979,0,0.1280603211,0,0.04767307546,0.03904297219,0.556706945,0.3658017964,0.2556504523,0.1576332819,422.4241654,0.9407890184,46.99646486,2.553617764,0.8963320267,0,0,0,0,0,1.805304087,0.259570429,0,0.9818071159,0,0,0,0,0,0.2292537229,0,0,0.2968832621,0,0,0,0,23.25
5.317358069,0,0,11.11826412,5.366959165,0.1675056651,0.05067161373,0.4096772006,0,0.0211613992,0,0,0,0.03744865092,0,0.05741233009,0.008521087343,0.3989479545,0.3782334076,0.3071087957,0.6710426965,900.1826215,1.039102968,31.70988127,2.781398217,6.873074879,0,2.422802747,0,0,0,3.32852986,0.2480755881,0,1.980726435,0,0,0,0,0,0.328993813,0,0,0.2745217438,0,0,0,0,26.61
4.910771405,0,0.1775387868,13.19623389,3.068200412,0.3206241631,0.1227446875,0.4205187064,0,0.01078456353,0.5117197257,0.004415273046,0,0.1657053338,0,0,0.02581088013,0.6338496935,0.3034033151,0.1165218557,0,309.4216588,0.3632574827,21.58438057,3.028136704,6.881725812,0,10.56861681,0,0,0,1.898416591,0.7688686647,0,2.055075146,0,0,0,0,0,0.2548942234,0,0,0,0,0,0,0,29.75
2.83993987,0,0.6383226205,11.27732318,4.995916701,0.3279090917,0.06647477002,0.6390006571,0,0.01545130345,0.4615150277,0,0,0.06925271284,0,0.04459116664,0.009669822434,0.4966024542,0.1468164618,0,0.02515172104,956.5108854,0.3525543526,35.08578401,2.576537745,5.586793142,0,7.146056211,0,0,0,3.822189588,1.100374726,0,1.807776314,0,0,0,0,0,0.3157272346,0,0,0.01098695862,0,0,0,0,33.59
3.734404398,0,0,11.42460894,7.083933251,0.3226860101,0.1378829357,0.5247686852,0,0,0.1914129842,0,0,0.04008357689,0,0,0.02526866763,0.6260801271,0.01069623718,0.1241679233,0.4376777043,747.7706564,0.9224438449,7.780329703,2.885553216,9.198995007,0,0.8220134846,0,0,0,2.548880799,0.6847808456,0,0.574916313,0,0,0,0,0,0.3377857111,0,0,0.3520856282,0,0,0,0,22.44
1.424420663,0,0.483639749,13.69937756,3.665854132,0.0412814929,0,0.511406719,0,0.01111939345,0.477972244,0,0,0.1121265522,0,0.04983157207,0.01374844084,0.5085788532,0.3385796161,0.1873740566,0.2268280496,694.9439495,0.6373471756,64.29273427,3.127105916,10.46870162,0,3.143088207,0,0,0,1.569823751,0.1754986311,0,1.63230969,0,0,0,0,0,0.29740203,0,0,0.1313738107,0,0,0,0,24.64
4.944349716,0,0,13.58714083,6.627659322,0.1769387252,0.1292397625,0.2852701258,0,0.01451898076,0.6290142875,0,0,0.02239907054,0,0.06694916745,0.02919590417,0.4761864127,0.2735407606,0,0,928.3328744,0.936525417,90.21594215,3.329563871,18.73983834,0,5.969030616,0,0,0,1.24259248,1.639335357,0,0.7177234019,0,0,0,0,0,0.07339376111,0,0,0,0,0,0,0,25.82
3.890125855,0,0.3411410835,11.60831225,5.013081734,0.440532671,0.06642932544,0.2513387585,0,0.01338807767,0.3889033367,0,0,0.06042393517,0,0,0.001351999048,0.8119357999,0.06209176978,0.4470805333,0.113190578,542.1598747,1.028408772,64.96923744,2.511035511,10.78507481,0,6.541335211,0,0,0,4.090345085,0.5570213443,0,2.759837882,0,0,0,0,0,0.2800238883,0,0,0,0,0,0,0,35.93
5.07764973,0,0.002044379778,13.16260396,4.759175747,0.2087839621,0.09622272541,0.2311001921,0,0.0002542093309,0.6385050939,0.009100485827,0,0.02425281427,0,0.06441673599,0.01745648234,0.1755097861,0.3413823366,0.1212531213,0.3575347421,1317.899596,0.6404635941,13.59241418,2.380278606,0,0,1.616898382,0,0,0,2.772811026,1.378043425,0,1.89345057,0,0,0,0,0,0.3499998202,0,0,0.269791121,0,0,0,0,33.55
5.197287919,0,0,12.71731251,5.04674405,0.1876025887,0.1059025388,0.4104350668,0,0.02422888081,0.5141732479,0.02790044299,0,0.06817919465,0,0.03418252558,0.009914427197,0.6404908734,0.2339739849,0.3610236652,0.009883944596,896.1222777,0.6676540957,26.20528939,3.035105007,9.468890734,0,13.04956815,0,0,0,1.223850538,0.1799302266,0,0.6997572005,0,0,0,0,0,0.2670510452,0,0,0.2696910584,0,0,0,0,21.3
4.772004421,0,0.3936373552,12.24826483,5.495903786,0.1828705881,0.0741617138,0.2242586076,0,0,0.4826174456,0.05833872328,0,0.09857076055,0,0,0,0.4767107711,0.4454504535,0,0.0613306889,633.3360656,0.7875882997,48.98704105,2.634398447,8.616118994,0,3.567828129,0,0,0,2.25305047,0.7529272533,0,1.743305976,0,0,0,0,0,0.1845128693,0,0,0.1703923839,0,0,0,0,28.28
4.560175207,0,0.1889629457,8.315214921,6.337900987,0.3400121691,0.1165369617,0.3606240339,0,0.0006428229518,0,0.009816893972,0,0.05045861295,0,0.07370819168,0.006737761715,0.3899823584,0.292518503,0.0274620065,0.1240587514,514.4945714,0.5107373972,50.43639357,2.725373678,6.278025091,0,0,0,0,0,3.000236865,0.3178497415,0,0.4752162888,0,0,0,0,0,0.1899669438,0,0,0.2074575701,0,0,0,0,19.66
3.832109464,0,0.2682664428,12.31022727,5.883111761,0.269817003,0.1124292496,0.4224391269,0,0.003158677701,0.06271941816,0.02864519197,0,0.02148266513,0,0.03527757049,0.002432968062,0.4755490509,0.1863969665,0,0.6174773579,767.9805476,0.3207701088,41.82134152,2.699850606,13.2239207,0,7.365770501,0,0,0,1.828284139,0.4852534929,0,0,0,0,0,0,0,0.1742082205,0,0,0.1764557582,0,0,0,0,17.44
3.031604756,0,0,8.310519809,5.389843725,0.2475929258,0.03120596422,0.319695924,0,0,0.2848076506,0.06539216421,0,0.1118285486,0,0.03804343635,0.04762783829,0.3718941712,0.3252631307,0.08969632507,0.2038522974,705.7801126,0.5816131125,37.88343621,2.399446189,6.797077598,0,0,0,0,0,2.547817704,0.2432371825,0,1.451408316,0,0,0,0,0,0.212214027,0,0,0.406462505,0,0,0,0,23.37
5.90503816,0,0.2894771244,11.81267325,5.004695333,0.5263153527,0.07238188356,0.6248501699,0,0,0.2158120272,0.003325281113,0,0.09884819327,0,0.01213034854,0.01964950902,0.4999270342,0.2345802783,0.2825043505,0.486143988,881.9754287,0.3403931105,32.60188891,2.894200571,10.14759983,0,6.19559926,0,0,0,2.109060257,0.8305713896,0,0.5746516029,0,0,0,0,0,0.229251153,0,0,0.1025314054,0,0,0,0,24.21
3.255442607,0,0.4530487605,12.58021834,3.941213619,0.06699104548,0.06373902479,0.4698210648,0,0.004320451296,0.2013933055,0.04606092465,0,0.0226062121,0,0.03900934399,0.02299406157,0.2537250499,0.4813832338,0.05524641731,0.3234131257,289.6491445,0.3572055658,17.93558971,3.259626328,19.41305958,0,7.403206343,0,0,0,1.359907693,0.9252966634,0,1.342834361,0,0,0,0,0,0.1421653884,0,0,0.1713644151,0,0,0,0,22.84
6.149753375,0,0.1906704443,14.73598776,4.323137049,0.2994844651,0.1041573893,0.2736152083,0,0.0224537919,0.4807018901,0.01872354175,0,0.09191130929,0,0.07374646141,0.02355146628,0.560535994,0.2542698392,0.2132963433,0.3339725364,421.5148384,0.345062334,39.89970308,2.38400799,10.36983715,0,1.286494409,0,0,0,2.789589947,0.9301542486,0,1.427964078,0,0,0,0,0,0.4232548696,0,0,0.1499846587,0,0,0,0,31.32
2.829254214,0,0.7007325315,11.22111979,5.427600314,0.2895344437,0.09813930299,0.4074993413,0,0.02148072926,0.8293001944,0.01117048016,0,0.02587636157,0,0.1117551826,0.02473890034,0.338911536,0.1212649433,0,0,900.1635918,0.4321382558,0,3.487952593,14.71008408,0,0.5862655999,0,0,0,3.555593786,1.282029625,0,0.7253032552,0,0,0,0,0,0.3847451395,0,0,0,0,0,0,0,32.54
2.393060617,0,0.3774619466,11.22705485,3.03983533,0.1641031971,0.06700002821,0.5045836725,0,0.01231899895,0.4723870949,0,0,0.04653847729,0,0.01802189026,0.02111605991,0.5033338739,0.229027014,0.6482762192,0.2235929606,181.2250226,0.1911194161,33.17095809,2.594977393,11.73283196,0,10.63293514,0,0,0,2.726043472,0.7791364558,0,1.253224926,0,0,0,0,0,0.2955236866,0,0,0.0387948012,0,0,0,0,28.51
